\\ K2 Targets - Campaign 2
\\ EPIC ID = K2 Ecliptic Plane Input Catalog ID
\\ RA, Dec = Coordinates (J2000)
\\ Mag_Kep = Kepler magnitude
\\ Mag_Ks = Ks magnitude
\\ Num_plan = Number of confirmed planets
\\ Poss_pc = Possible planetary candidate
\\ Num_spec = Number of spectroscopy observations
\\ Num_img = Number of imaging observations
\\ Last Mod = Last modified date

EPIC ID,RA,Dec,Mag_Kep,Mag_Ks,Num_plan,Poss_pc,Num_spec,Num_img,Last Mod
205147787,15:59:31.76,-19:09:58.17,14.827,11.022,0,,0,0,2016-12-19 12:00:00
205147915,16:39:16.28,-19:09:55.89,12.609,9.964,0,,0,0,2016-12-19 12:00:00
205148081,16:31:37.98,-19:09:52.57,15.190,11.566,0,,0,0,2016-12-19 12:00:00
205148374,16:08:09.32,-19:09:47.57,12.068,9.195,0,,0,0,2016-12-19 12:00:00
205148419,16:06:40.09,-19:09:46.98,12.157,10.743,0,,0,0,2016-12-19 12:00:00
205148497,16:48:53.53,-19:09:45.35,13.056,9.260,0,,0,0,2016-12-19 12:00:00
205148499,16:11:35.77,-19:09:45.32,11.529,9.325,0,,0,0,2016-12-19 12:00:00
205148558,16:46:46.3,-19:09:44.17,13.973,10.548,0,,0,0,2016-12-19 12:00:00
205148685,16:48:09.91,-19:09:42.12,14.019,10.588,0,,0,0,2016-12-19 12:00:00
205148699,16:52:38.51,-19:09:41.94,12.389,10.554,0,Y,0,1,2016-12-19 12:00:00
205148857,16:12:45.39,-19:09:39.31,13.081,10.145,0,,0,0,2016-12-19 12:00:00
205148949,16:09:55.53,-19:09:37.58,11.810,9.785,0,,0,0,2016-12-19 12:00:00
205149335,16:45:36.88,-19:09:30.28,11.845,8.951,0,,0,0,2016-12-19 12:00:00
205149435,16:38:55.1,-19:09:28.59,14.816,11.382,0,,0,0,2016-12-19 12:00:00
205149448,16:08:15.2,-19:09:28.37,11.716,8.301,0,,0,0,2016-12-19 12:00:00
205149515,16:13:35.16,-19:09:27.2,12.682,9.908,0,,0,0,2016-12-19 12:00:00
205149661,16:36:49.6,-19:09:24.39,13.200,10.688,0,,0,0,2016-12-19 12:00:00
205149691,16:49:47.79,-19:09:23.91,13.790,10.579,0,,0,0,2016-12-19 12:00:00
205149790,16:12:27.52,-19:09:21.75,13.336,11.613,0,,0,0,2016-12-19 12:00:00
205149798,16:34:12.13,-19:09:21.6,15.187,11.782,0,,0,0,2016-12-19 12:00:00
205149907,16:33:30.85,-19:09:19.43,14.209,11.607,0,,0,0,2016-12-19 12:00:00
205150091,16:34:41.73,-19:09:16.29,12.761,8.882,0,,0,0,2016-12-19 12:00:00
205150158,16:37:47.44,-19:09:14.78,14.891,11.536,0,,0,0,2016-12-19 12:00:00
205150662,16:44:22.08,-19:09:06.08,12.251,10.017,0,,0,0,2016-12-19 12:00:00
205150770,16:12:20.93,-19:09:04.11,13.994,9.605,0,,0,0,2016-12-19 12:00:00
205151079,16:39:22.61,-19:08:58.44,13.300,10.718,0,,0,0,2016-12-19 12:00:00
205151209,16:34:29.25,-19:08:56.07,11.094,8.956,0,,0,0,2016-12-19 12:00:00
205151213,16:32:49,-19:08:56.03,15.106,12.126,0,,0,0,2016-12-19 12:00:00
205151354,15:59:52.86,-19:08:53.4,11.907,9.966,0,,0,0,2016-12-19 12:00:00
205151387,16:09:00.76,-19:08:52.69,13.081,9.154,0,,0,0,2016-12-19 12:00:00
205151520,15:54:47.6,-19:08:50.35,12.456,10.995,0,,0,0,2016-12-19 12:00:00
205151572,16:13:55.66,-19:08:49.51,13.625,10.398,0,,0,0,2016-12-19 12:00:00
205151635,16:07:22.88,-19:08:48.53,10.914,9.046,0,,0,0,2016-12-19 12:00:00
205151763,16:10:15.05,-19:08:46.26,14.175,11.039,0,,0,0,2016-12-19 12:00:00
205151997,16:01:53.78,-19:08:42.09,11.952,9.574,0,,0,0,2016-12-19 12:00:00
205152019,16:35:07.42,-19:08:41.65,13.996,10.946,0,,0,0,2016-12-19 12:00:00
205152172,16:20:43.2,-19:08:38.9,13.486,10.524,0,Y,0,0,2016-12-19 12:00:00
205152244,16:09:00.04,-19:08:37.62,13.415,10.961,0,,0,0,2016-12-19 12:00:00
205152398,16:10:24.69,-19:08:34.94,12.085,8.857,0,,0,0,2016-12-19 12:00:00
205152450,16:38:52.87,-19:08:34.04,10.503,6.653,0,,0,0,2016-12-19 12:00:00
205152457,16:34:36.71,-19:08:33.95,15.376,12.637,0,,0,0,2016-12-19 12:00:00
205152526,16:09:21.04,-19:08:32.81,15.486,14.023,0,,0,0,2016-12-19 12:00:00
205152548,16:08:14.74,-19:08:32.49,10.974,8.426,0,,0,0,2016-12-19 12:00:00
205152692,16:07:27.37,-19:08:30.14,13.402,10.139,0,,0,0,2016-12-19 12:00:00
205152822,16:33:50.13,-19:08:27.62,14.357,10.679,0,,0,0,2016-12-19 12:00:00
205152835,16:14:19.68,-19:08:27.43,14.379,11.086,0,,0,0,2016-12-19 12:00:00
205152883,16:13:19.05,-19:08:26.74,14.328,11.315,0,,0,0,2016-12-19 12:00:00
205152912,16:25:05.85,-19:08:26.42,15.165,12.759,0,,0,0,2016-12-19 12:00:00
205153286,16:10:43.82,-19:08:19.29,12.851,9.231,0,,0,0,2016-12-19 12:00:00
205153461,16:36:45.81,-19:08:16.1,14.997,11.714,0,,0,0,2016-12-19 12:00:00
205153472,16:00:34.55,-19:08:15.89,14.912,11.458,0,,0,0,2016-12-19 12:00:00
205153791,16:22:35.07,-19:08:10.15,15.155,12.149,0,,0,0,2016-12-19 12:00:00
205153954,16:09:41.03,-19:08:06.76,13.439,10.571,0,,0,0,2016-12-19 12:00:00
205154017,16:06:43.86,-19:08:05.55,12.724,9.195,0,,0,0,2016-12-19 12:00:00
205154161,16:20:47.01,-19:08:03.41,12.128,9.601,0,,0,0,2016-12-19 12:00:00
205154397,16:01:09.26,-19:07:59.02,12.565,8.915,0,,0,0,2016-12-19 12:00:00
205154547,16:26:40.53,-19:07:56.23,9.445,7.901,0,,0,0,2016-12-19 12:00:00
205154742,16:21:51.86,-19:07:52.74,14.932,11.789,0,,0,0,2016-12-19 12:00:00
205154762,16:27:37.91,-19:07:52.43,14.536,11.556,0,,0,0,2016-12-19 12:00:00
205155147,16:36:18.05,-19:07:45.17,13.916,10.349,0,,0,0,2016-12-19 12:00:00
205155208,16:26:15.04,-19:07:43.98,13.253,9.827,0,,0,0,2016-12-19 12:00:00
205155253,16:11:46.13,-19:07:42.98,14.956,11.154,0,,0,0,2016-12-19 12:00:00
205155432,16:08:05.48,-19:07:39.87,10.684,8.935,0,,0,0,2016-12-19 12:00:00
205155482,16:01:52.76,-19:07:38.96,11.518,9.454,0,,0,0,2016-12-19 12:00:00
205155483,15:56:57.17,-19:07:38.87,9.907,8.169,0,,0,0,2016-12-19 12:00:00
205155727,16:26:04.82,-19:07:34.38,15.916,12.182,0,,0,0,2016-12-19 12:00:00
205155964,16:36:41.8,-19:07:30.39,15.028,12.250,0,,0,0,2016-12-19 12:00:00
205156004,16:10:30.94,-19:07:29.62,11.326,8.262,0,,0,0,2016-12-19 12:00:00
205156012,16:04:08.3,-19:07:29.42,12.780,9.178,0,,0,0,2016-12-19 12:00:00
205156353,16:10:40.7,-19:07:23.48,13.023,10.799,0,,0,0,2016-12-19 12:00:00
205156547,16:12:12.42,-19:07:19.16,16.272,10.961,0,,0,0,2016-12-19 12:00:00
205156570,16:10:23.86,-19:07:18.62,14.070,11.326,0,,0,0,2016-12-19 12:00:00
205156805,16:48:44.23,-19:07:14.42,12.468,10.710,0,,0,0,2016-12-19 12:00:00
205156961,16:19:54.65,-19:07:11.47,14.209,10.701,0,,0,0,2016-12-19 12:00:00
205156982,16:37:45.94,-19:07:11.14,11.520,9.775,0,,0,0,2016-12-19 12:00:00
205157093,16:09:39.37,-19:07:08.89,13.614,10.752,0,,0,0,2016-12-19 12:00:00
205157212,16:22:17.72,-19:07:06.55,12.023,9.845,0,,0,0,2016-12-19 12:00:00
205157538,16:37:27.32,-19:07:00.36,11.436,9.592,0,,0,0,2016-12-19 12:00:00
205157584,16:36:11.62,-19:06:59.45,15.332,12.786,0,,0,0,2016-12-19 12:00:00
205157696,16:28:10.27,-19:06:57.44,15.558,11.444,0,,0,0,2016-12-19 12:00:00
205157710,16:49:28.99,-19:06:57.23,13.485,10.099,0,,0,0,2016-12-19 12:00:00
205157766,16:11:59.23,-19:06:56.26,11.219,8.344,0,,0,0,2016-12-19 12:00:00
205157836,16:09:54.42,-19:06:55.03,13.626,9.599,0,,0,0,2016-12-19 12:00:00
205157937,16:11:59.27,-19:06:53.35,11.124,8.093,0,,0,0,2016-12-19 12:00:00
205158239,16:14:20.3,-19:06:48.19,11.951,7.811,0,,0,0,2016-12-19 12:00:00
205158254,16:09:39.86,-19:06:47.85,12.584,11.143,0,,0,0,2016-12-19 12:00:00
205158336,16:24:59.86,-19:06:46.49,10.356,8.608,0,,0,0,2016-12-19 12:00:00
205158429,16:14:30.82,-19:06:44.81,14.314,11.134,0,,0,0,2016-12-19 12:00:00
205158684,16:21:42.28,-19:06:39.69,12.593,,0,,0,0,2016-12-19 12:00:00
205158932,16:10:57.69,-19:06:35.25,13.798,10.785,0,,0,0,2016-12-19 12:00:00
205159192,16:11:50.81,-19:06:30.33,13.876,10.643,0,,0,0,2016-12-19 12:00:00
205159296,16:00:36.49,-19:06:28.45,12.522,10.496,0,,0,0,2016-12-19 12:00:00
205159820,16:50:34.11,-19:06:19.26,15.814,12.560,0,,0,0,2016-12-19 12:00:00
205159986,16:51:15.56,-19:06:16.36,12.411,10.880,0,,0,0,2016-12-19 12:00:00
205160013,16:04:00.75,-19:06:15.86,9.255,7.501,0,,0,0,2016-12-19 12:00:00
205160176,16:02:50.75,-19:06:12.8,12.520,10.944,0,,0,0,2016-12-19 12:00:00
205160565,16:14:20.91,-19:06:05.23,9.844,8.153,0,,0,0,2016-12-19 12:00:00
205160696,16:36:29.76,-19:06:02.98,15.302,12.155,0,,0,0,2016-12-19 12:00:00
205160903,16:08:31.68,-19:05:58.83,13.132,10.342,0,,0,0,2016-12-19 12:00:00
205161474,16:49:33.97,-19:05:48.14,14.263,10.439,0,,0,0,2016-12-19 12:00:00
205161643,16:24:08.95,-19:05:44.64,13.635,10.399,0,,0,0,2016-12-19 12:00:00
205161686,16:11:45.28,-19:05:43.84,7.841,6.267,0,,0,0,2016-12-19 12:00:00
205161826,16:01:31.12,-19:05:41.07,19.305,,0,,0,0,2016-12-19 12:00:00
205161954,16:38:27.61,-19:05:38.87,12.387,8.869,0,,0,0,2016-12-19 12:00:00
205162102,16:33:28.24,-19:05:36.09,14.719,11.752,0,,0,0,2016-12-19 12:00:00
205162306,15:58:20.38,-19:05:32.56,15.567,11.004,0,,0,0,2016-12-19 12:00:00
205162794,16:50:37.34,-19:05:24.4,12.413,10.152,0,,0,0,2016-12-19 12:00:00
205163144,16:11:00.54,-19:05:17.7,12.558,10.239,0,,0,0,2016-12-19 12:00:00
205163394,16:24:41.17,-19:05:13.6,14.802,11.826,0,,0,0,2016-12-19 12:00:00
205163739,16:21:49.63,-19:05:07.56,12.454,10.487,0,,0,0,2016-12-19 12:00:00
205163752,16:43:29.95,-19:05:07.37,15.849,13.424,0,,0,0,2016-12-19 12:00:00
205163896,16:46:28.42,-19:05:04.92,15.155,12.372,0,,0,0,2016-12-19 12:00:00
205163989,16:51:59.37,-19:05:03.4,11.867,9.477,0,,0,0,2016-12-19 12:00:00
205164250,16:14:05.18,-19:04:58.53,13.124,10.043,0,,0,0,2016-12-19 12:00:00
205164304,16:06:31.11,-19:04:57.65,15.066,12.716,0,,0,0,2016-12-19 12:00:00
205164324,16:07:17.87,-19:04:57.34,16.527,14.494,0,,0,0,2016-12-19 12:00:00
205164400,16:09:33.79,-19:04:56.23,13.964,9.851,0,,0,0,2016-12-19 12:00:00
205164483,16:38:09.75,-19:04:54.87,13.520,10.562,0,,0,0,2016-12-19 12:00:00
205164526,16:51:19.36,-19:04:54.15,11.974,10.282,0,,0,0,2016-12-19 12:00:00
205164633,16:26:41.4,-19:04:51.93,14.267,11.727,0,,0,0,2016-12-19 12:00:00
205164832,16:08:10.83,-19:04:47.94,11.124,8.467,0,,0,0,2016-12-19 12:00:00
205164892,16:10:28.57,-19:04:46.9,12.895,8.714,0,,0,0,2016-12-19 12:00:00
205164999,16:13:02.35,-19:04:45.07,15.350,12.717,0,,0,0,2016-12-19 12:00:00
205165393,16:31:28.81,-19:04:38.04,14.544,10.684,0,,0,0,2016-12-19 12:00:00
205165467,15:56:49.91,-19:04:36.18,11.568,9.779,0,,0,0,2016-12-19 12:00:00
205165591,16:46:55,-19:04:34.01,12.755,9.834,0,,0,0,2016-12-19 12:00:00
205165703,16:13:33.34,-19:04:32.14,12.645,10.591,0,,0,0,2016-12-19 12:00:00
205165730,16:51:33.5,-19:04:31.47,12.442,10.509,0,,0,0,2016-12-19 12:00:00
205165902,16:10:48.95,-19:04:28.1,12.287,10.100,0,,0,0,2016-12-19 12:00:00
205165923,16:45:58.66,-19:04:27.71,11.727,8.758,0,,0,0,2016-12-19 12:00:00
205165957,16:31:46.56,-19:04:27.05,15.492,12.508,0,,0,0,2016-12-19 12:00:00
205165965,16:13:09.97,-19:04:26.91,13.228,10.584,0,,0,0,2016-12-19 12:00:00
205166064,16:13:06.7,-19:04:25.22,12.678,10.386,0,,0,0,2016-12-19 12:00:00
205166213,16:08:40.03,-19:04:22.52,11.729,8.222,0,,0,0,2016-12-19 12:00:00
205166311,16:49:54.97,-19:04:20.83,15.416,12.025,0,,0,0,2016-12-19 12:00:00
205166367,16:33:50.16,-19:04:19.86,12.396,9.074,0,,0,0,2016-12-19 12:00:00
205166395,16:32:17.07,-19:04:19.27,12.580,9.981,0,,0,0,2016-12-19 12:00:00
205166435,16:39:01.15,-19:04:18.53,12.808,10.146,0,,0,0,2016-12-19 12:00:00
205166502,16:20:23.43,-19:04:16.99,15.379,12.240,0,,0,0,2016-12-19 12:00:00
205166677,16:13:10.24,-19:04:13.11,14.085,9.647,0,,0,0,2016-12-19 12:00:00
205166730,16:36:21.95,-19:04:12.17,14.213,10.783,0,,0,0,2016-12-19 12:00:00
205167008,16:10:21.74,-19:04:06.59,13.653,9.624,0,,0,0,2016-12-19 12:00:00
205167163,16:02:57.76,-19:04:03.72,11.767,9.669,0,,0,0,2016-12-19 12:00:00
205167265,16:10:21.78,-19:04:02.18,14.304,11.925,0,,0,0,2016-12-19 12:00:00
205167347,16:34:33.93,-19:04:00.66,13.967,10.455,0,,0,0,2016-12-19 12:00:00
205167411,16:46:25.15,-19:03:59.64,13.713,10.325,0,,0,0,2016-12-19 12:00:00
205167588,16:45:52.82,-19:03:56.47,14.220,10.434,0,,0,0,2016-12-19 12:00:00
205167650,16:48:52.27,-19:03:55.43,13.028,9.128,0,,0,0,2016-12-19 12:00:00
205167656,16:36:16.92,-19:03:55.4,15.140,11.677,0,,0,0,2016-12-19 12:00:00
205167772,16:12:47.27,-19:03:53.16,14.176,11.748,0,,0,0,2016-12-19 12:00:00
205167843,16:50:23.34,-19:03:52.01,11.824,9.901,0,,0,0,2016-12-19 12:00:00
205167859,16:16:06.26,-19:03:51.76,11.728,9.594,0,,0,0,2016-12-19 12:00:00
205167987,16:07:00.23,-19:03:49.1,12.433,10.903,0,,0,0,2016-12-19 12:00:00
205168194,16:40:24.91,-19:03:45.49,14.733,11.968,0,,0,0,2016-12-19 12:00:00
205168266,16:12:05.99,-19:03:44.38,8.030,6.809,0,,0,0,2016-12-19 12:00:00
205168450,16:09:09.91,-19:03:41.05,11.941,8.613,0,,0,0,2016-12-19 12:00:00
205168477,16:48:09.85,-19:03:40.6,13.067,9.881,0,,0,0,2016-12-19 12:00:00
205168634,16:50:09.71,-19:03:38.09,15.150,11.203,0,,0,0,2016-12-19 12:00:00
205168651,16:21:19.16,-19:03:37.84,15.120,12.162,0,,0,0,2016-12-19 12:00:00
205168875,16:30:57.91,-19:03:33.96,13.973,10.349,0,,0,0,2016-12-19 12:00:00
205168996,16:12:13.5,-19:03:31.58,11.354,9.711,0,,0,0,2016-12-19 12:00:00
205169391,16:35:56.3,-19:03:24.5,14.513,11.285,0,,0,0,2016-12-19 12:00:00
205169980,16:13:32.73,-19:03:13.91,14.099,10.908,0,,0,0,2016-12-19 12:00:00
205170082,16:38:42.87,-19:03:12.09,11.146,7.737,0,,0,0,2016-12-19 12:00:00
205170167,16:26:11.64,-19:03:10.6,10.477,8.799,0,,0,0,2016-12-19 12:00:00
205170188,16:47:14.45,-19:03:10.25,12.804,9.663,0,,0,0,2016-12-19 12:00:00
205170307,16:02:36.78,-19:03:08.04,12.283,10.404,0,,0,0,2016-12-19 12:00:00
205170468,16:50:48.32,-19:03:05.34,9.904,8.251,0,,0,0,2016-12-19 12:00:00
205170568,16:33:13.2,-19:03:03.46,15.287,11.831,0,,0,0,2016-12-19 12:00:00
205170731,16:46:22,-19:03:00.09,12.538,10.377,0,,0,0,2016-12-19 12:00:00
205170738,15:54:29.38,-19:02:59.98,12.404,10.707,0,,0,0,2016-12-19 12:00:00
205170879,16:08:40.26,-19:02:57.89,10.691,8.095,0,,0,0,2016-12-19 12:00:00
205170918,16:11:43.34,-19:02:57.02,12.686,10.397,0,,0,0,2016-12-19 12:00:00
205171048,16:19:43.41,-19:02:54.29,12.468,10.518,0,,0,0,2016-12-19 12:00:00
205171098,16:33:03.82,-19:02:53.61,15.103,11.705,0,,0,0,2016-12-19 12:00:00
205171245,15:54:28.2,-19:02:50.77,11.592,9.996,0,,0,0,2016-12-19 12:00:00
205171835,16:12:56,-19:02:39.99,13.092,10.059,0,,0,0,2016-12-19 12:00:00
205171939,16:34:27.28,-19:02:37.87,13.976,10.693,0,,0,0,2016-12-19 12:00:00
205172012,16:44:49.65,-19:02:36.67,10.870,9.299,0,,0,0,2016-12-19 12:00:00
205172112,15:54:38.28,-19:02:34.79,11.962,10.325,0,,0,0,2016-12-19 12:00:00
205172149,15:59:51.61,-19:02:33.97,12.572,9.691,0,,0,0,2016-12-19 12:00:00
205172442,16:25:43.66,-19:02:28.57,15.597,12.630,0,,0,0,2016-12-19 12:00:00
205172469,16:37:42.96,-19:02:28.02,12.279,10.051,0,,0,0,2016-12-19 12:00:00
205172627,16:43:31,-19:02:24.62,14.527,11.034,0,,0,0,2016-12-19 12:00:00
205172701,16:52:15.95,-19:02:23.32,12.600,10.900,0,,0,0,2016-12-19 12:00:00
205172897,16:23:10.3,-19:02:19.55,14.504,11.629,0,,0,0,2016-12-19 12:00:00
205172974,16:48:51.59,-19:02:18.26,12.247,8.448,0,,0,0,2016-12-19 12:00:00
205173074,16:12:17.58,-19:02:16.53,13.241,10.128,0,,0,0,2016-12-19 12:00:00
205173204,16:22:11.18,-19:02:13.77,12.904,10.468,0,,0,0,2016-12-19 12:00:00
205173226,16:31:16.22,-19:02:13.42,15.163,11.022,0,,0,0,2016-12-19 12:00:00
205173377,16:12:42.15,-19:02:10.42,12.606,10.177,0,,0,0,2016-12-19 12:00:00
205173448,15:55:36.56,-19:02:09.23,14.393,10.821,0,,0,0,2016-12-19 12:00:00
205173629,16:02:21.47,-19:02:05.69,13.851,10.299,0,,0,0,2016-12-19 12:00:00
205173721,16:36:30.82,-19:02:03.95,13.660,10.908,0,,0,0,2016-12-19 12:00:00
205174451,16:00:05.29,-19:01:50.15,12.124,10.289,0,,0,0,2016-12-19 12:00:00
205174531,16:12:03.33,-19:01:48.77,14.185,11.100,0,,0,0,2016-12-19 12:00:00
205174554,16:48:44.86,-19:01:48.3,14.831,11.122,0,,0,0,2016-12-19 12:00:00
205174609,16:34:27.76,-19:01:47.27,15.688,12.402,0,,0,0,2016-12-19 12:00:00
205174945,16:31:02.57,-19:01:41.21,14.662,11.406,0,,0,0,2016-12-19 12:00:00
205175141,16:21:05.18,-19:01:37.7,11.185,9.211,0,,0,0,2016-12-19 12:00:00
205175220,16:36:57.29,-19:01:36.09,12.987,9.670,0,,0,0,2016-12-19 12:00:00
205175285,16:09:22.09,-19:01:35.08,13.617,10.019,0,,0,0,2016-12-19 12:00:00
205176039,16:32:17.85,-19:01:22.61,14.300,10.149,0,,0,0,2016-12-19 12:00:00
205176096,16:50:47.72,-19:01:21.68,12.438,10.624,0,,0,0,2016-12-19 12:00:00
205176337,16:32:16.64,-19:01:17.32,13.326,9.717,0,,0,0,2016-12-19 12:00:00
205176773,16:09:38.3,-19:01:09.49,12.052,8.613,0,,0,0,2016-12-19 12:00:00
205176971,16:24:55.91,-19:01:05.99,12.039,10.361,0,,0,0,2016-12-19 12:00:00
205177026,16:03:40.91,-19:01:05.12,12.222,10.375,0,,0,0,2016-12-19 12:00:00
205177185,16:11:50.01,-19:01:02.09,13.446,10.329,0,,0,0,2016-12-19 12:00:00
205177190,16:35:01.01,-19:01:02.06,15.099,12.330,0,,0,0,2016-12-19 12:00:00
205177336,16:08:18.36,-19:00:59.43,14.676,10.225,0,,0,0,2016-12-19 12:00:00
205177536,16:33:41.41,-19:00:55.71,14.321,11.731,0,,0,0,2016-12-19 12:00:00
205177641,16:36:07,-19:00:53.87,13.730,11.314,0,,0,0,2016-12-19 12:00:00
205177770,16:08:43.1,-19:00:51.88,16.135,10.268,0,,0,0,2016-12-19 12:00:00
205177878,15:55:17.37,-19:00:50.04,11.936,10.559,0,,0,0,2016-12-19 12:00:00
205177879,16:02:29.57,-19:00:50.01,12.057,10.426,0,,0,0,2016-12-19 12:00:00
205178005,16:12:15.04,-19:00:47.67,12.483,8.336,0,,0,0,2016-12-19 12:00:00
205178342,16:38:49.22,-19:00:41.65,15.027,11.611,0,,0,0,2016-12-19 12:00:00
205178493,16:39:01.71,-19:00:38.75,14.991,12.519,0,,0,0,2016-12-19 12:00:00
205178598,15:58:33.27,-19:00:36.72,11.751,9.046,0,,0,0,2016-12-19 12:00:00
205178775,15:55:34.61,-19:00:33.24,12.274,10.677,0,,0,0,2016-12-19 12:00:00
205179071,16:34:45.15,-19:00:28.04,14.899,11.443,0,,0,0,2016-12-19 12:00:00
205179608,16:13:19.09,-19:00:17.78,14.494,11.266,0,,0,0,2016-12-19 12:00:00
205179641,16:12:39.61,-19:00:17.25,13.936,11.269,0,,0,0,2016-12-19 12:00:00
205179751,15:59:34.17,-19:00:15.07,12.339,10.412,0,,0,0,2016-12-19 12:00:00
205179802,16:13:55.04,-19:00:14.32,15.430,11.200,0,,0,0,2016-12-19 12:00:00
205179845,16:14:33.67,-19:00:13.51,11.763,8.255,0,,0,0,2016-12-19 12:00:00
205179858,16:07:20.95,-19:00:13.17,11.546,9.767,0,,0,0,2016-12-19 12:00:00
205180022,16:38:56.72,-19:00:09.84,13.795,10.621,0,,0,0,2016-12-19 12:00:00
205180395,16:31:08.89,-19:00:03.12,15.236,11.726,0,,0,0,2016-12-19 12:00:00
205180407,16:12:04.28,-19:00:02.94,14.069,10.947,0,,0,0,2016-12-19 12:00:00
205181107,16:07:56.18,-18:59:49.15,13.519,7.717,0,,0,0,2016-12-19 12:00:00
205181202,16:48:15.72,-18:59:47.3,13.929,10.446,0,,0,0,2016-12-19 12:00:00
205181323,16:34:11.68,-18:59:44.83,13.958,10.807,0,,0,0,2016-12-19 12:00:00
205181377,16:09:02.6,-18:59:44.03,8.630,7.009,0,,0,0,2016-12-19 12:00:00
205181574,16:32:18.64,-18:59:40.68,15.471,11.862,0,,0,0,2016-12-19 12:00:00
205181721,16:32:35.69,-18:59:37.68,13.246,9.951,0,,0,0,2016-12-19 12:00:00
205181745,16:32:52.62,-18:59:37.17,14.503,11.837,0,,0,0,2016-12-19 12:00:00
205181841,16:48:48.67,-18:59:35.26,13.050,9.218,0,,0,0,2016-12-19 12:00:00
205181867,15:55:36.5,-18:59:34.84,12.404,10.829,0,,0,0,2016-12-19 12:00:00
205182006,16:19:15.37,-18:59:32.25,14.327,11.226,0,,0,0,2016-12-19 12:00:00
205182007,16:44:00.27,-18:59:32.24,11.999,9.932,0,,0,0,2016-12-19 12:00:00
205182200,16:12:39.17,-18:59:28.5,13.198,9.111,0,,0,0,2016-12-19 12:00:00
205182220,16:12:40.51,-18:59:28.18,10.416,7.494,0,,0,0,2016-12-19 12:00:00
205182243,16:10:51.61,-18:59:27.73,14.300,10.790,0,,0,0,2016-12-19 12:00:00
205182471,16:06:43.22,-18:59:23.85,11.994,10.086,0,,0,0,2016-12-19 12:00:00
205182574,16:45:00.92,-18:59:22.12,11.131,9.443,0,,0,0,2016-12-19 12:00:00
205182725,16:46:42.37,-18:59:19.17,13.194,10.196,0,,0,0,2016-12-19 12:00:00
205182959,16:09:51.27,-18:59:14.88,12.423,9.064,0,,0,0,2016-12-19 12:00:00
205183012,16:27:34.55,-18:59:13.87,15.839,12.199,0,,0,0,2016-12-19 12:00:00
205183067,16:36:32.94,-18:59:12.84,14.958,11.303,0,,0,0,2016-12-19 12:00:00
205183426,16:21:40.11,-18:59:05.56,13.634,11.225,0,,0,0,2016-12-19 12:00:00
205183505,16:45:37.71,-18:59:04.06,14.638,11.425,0,,0,0,2016-12-19 12:00:00
205183560,16:10:58.24,-18:59:03.1,11.704,8.452,0,,0,0,2016-12-19 12:00:00
205183565,16:33:58.45,-18:59:03.03,13.674,9.984,0,,0,0,2016-12-19 12:00:00
205183708,16:09:57.72,-18:59:00.51,12.916,10.513,0,,0,0,2016-12-19 12:00:00
205183935,16:39:03.99,-18:58:55.98,13.334,10.521,0,,0,0,2016-12-19 12:00:00
205184089,16:39:04.79,-18:58:53.03,15.436,12.680,0,,0,0,2016-12-19 12:00:00
205184351,16:22:31.94,-18:58:48.13,14.407,10.854,0,,0,0,2016-12-19 12:00:00
205184389,16:12:10.57,-18:58:47.5,13.891,10.363,0,,0,0,2016-12-19 12:00:00
205184468,16:36:03.18,-18:58:46.01,15.642,12.466,0,,0,0,2016-12-19 12:00:00
205184529,16:21:31.66,-18:58:44.67,15.077,11.794,0,,0,0,2016-12-19 12:00:00
205184531,16:38:03.91,-18:58:44.63,12.691,9.402,0,,0,0,2016-12-19 12:00:00
205184586,16:00:33.28,-18:58:43.47,12.539,9.775,0,,0,0,2016-12-19 12:00:00
205184665,16:36:59.22,-18:58:42.14,14.128,11.579,0,,0,0,2016-12-19 12:00:00
205185375,16:35:49.43,-18:58:28.96,14.851,11.806,0,,0,0,2016-12-19 12:00:00
205185409,16:36:25.08,-18:58:28.24,14.949,11.574,0,,0,0,2016-12-19 12:00:00
205185517,16:34:32.85,-18:58:26.28,15.108,12.438,0,,0,0,2016-12-19 12:00:00
205185550,16:36:55.56,-18:58:25.7,15.370,12.412,0,,0,0,2016-12-19 12:00:00
205185554,16:47:06.67,-18:58:25.62,13.138,9.730,0,,0,0,2016-12-19 12:00:00
205185617,16:14:37.51,-18:58:24.34,14.878,11.872,0,,0,0,2016-12-19 12:00:00
205186136,16:12:57.78,-18:58:14.8,13.408,11.274,0,,0,0,2016-12-19 12:00:00
205186149,16:32:53.92,-18:58:14.55,13.672,10.092,0,,0,0,2016-12-19 12:00:00
205186193,16:13:21.78,-18:58:13.84,13.441,10.630,0,,0,0,2016-12-19 12:00:00
205186215,16:35:43.04,-18:58:13.39,13.239,10.751,0,,0,0,2016-12-19 12:00:00
205186416,16:33:37.44,-18:58:09.63,13.620,10.267,0,,0,0,2016-12-19 12:00:00
205186525,16:13:17.14,-18:58:07.82,13.655,10.331,0,,0,0,2016-12-19 12:00:00
205186866,16:30:35.63,-18:58:00.85,14.848,11.472,0,,0,0,2016-12-19 12:00:00
205187399,16:38:26.54,-18:57:50.94,12.559,9.531,0,,0,0,2016-12-19 12:00:00
205187544,16:00:59.16,-18:57:48.52,9.435,7.287,0,,0,0,2016-12-19 12:00:00
