Rp_low, Rp_high, Rp_mid, Per_low, Per_hi, Per_mid, Occ
(REarth), (REarth), (REarth), (Days), (Days)(Days), per_M_dwarf
   3.786,    3.857,    3.821,    2.676,    3.017,    2.842,  6.334E-05
   3.857,    3.929,    3.893,    2.676,    3.017,    2.842,  5.569E-05
   3.929,    4.000,    3.964,    2.676,    3.017,    2.842,  5.421E-05
   0.500,    0.571,    0.536,    3.017,    3.401,    3.203,  1.786E-03
   0.571,    0.643,    0.607,    3.017,    3.401,    3.203,  1.483E-03
   0.643,    0.714,    0.679,    3.017,    3.401,    3.203,  1.566E-03
   0.714,    0.786,    0.750,    3.017,    3.401,    3.203,  1.325E-03
   0.786,    0.857,    0.821,    3.017,    3.401,    3.203,  1.142E-03
   0.857,    0.929,    0.893,    3.017,    3.401,    3.203,  1.183E-03
   0.929,    1.000,    0.964,    3.017,    3.401,    3.203,  1.445E-03
   1.000,    1.071,    1.036,    3.017,    3.401,    3.203,  1.678E-03
   1.071,    1.143,    1.107,    3.017,    3.401,    3.203,  1.706E-03
   1.143,    1.214,    1.179,    3.017,    3.401,    3.203,  1.594E-03
   1.214,    1.286,    1.250,    3.017,    3.401,    3.203,  1.354E-03
   1.286,    1.357,    1.321,    3.017,    3.401,    3.203,  1.149E-03
   1.357,    1.429,    1.393,    3.017,    3.401,    3.203,  9.584E-04
   1.429,    1.500,    1.464,    3.017,    3.401,    3.203,  8.128E-04
   1.500,    1.571,    1.536,    3.017,    3.401,    3.203,  7.002E-04
   1.571,    1.643,    1.607,    3.017,    3.401,    3.203,  6.272E-04
   1.643,    1.714,    1.679,    3.017,    3.401,    3.203,  5.824E-04
   1.714,    1.786,    1.750,    3.017,    3.401,    3.203,  5.469E-04
   1.786,    1.857,    1.821,    3.017,    3.401,    3.203,  5.149E-04
   1.857,    1.929,    1.893,    3.017,    3.401,    3.203,  4.847E-04
   1.929,    2.000,    1.964,    3.017,    3.401,    3.203,  4.484E-04
   2.000,    2.071,    2.036,    3.017,    3.401,    3.203,  4.179E-04
   2.071,    2.143,    2.107,    3.017,    3.401,    3.203,  3.759E-04
   2.143,    2.214,    2.179,    3.017,    3.401,    3.203,  3.347E-04
   2.214,    2.286,    2.250,    3.017,    3.401,    3.203,  3.043E-04
   2.286,    2.357,    2.321,    3.017,    3.401,    3.203,  2.820E-04
   2.357,    2.429,    2.393,    3.017,    3.401,    3.203,  2.604E-04
   2.429,    2.500,    2.464,    3.017,    3.401,    3.203,  2.405E-04
   2.500,    2.571,    2.536,    3.017,    3.401,    3.203,  2.244E-04
   2.571,    2.643,    2.607,    3.017,    3.401,    3.203,  2.068E-04
   2.643,    2.714,    2.679,    3.017,    3.401,    3.203,  1.893E-04
   2.714,    2.786,    2.750,    3.017,    3.401,    3.203,  1.691E-04
   2.786,    2.857,    2.821,    3.017,    3.401,    3.203,  1.484E-04
   2.857,    2.929,    2.893,    3.017,    3.401,    3.203,  1.302E-04
   2.929,    3.000,    2.964,    3.017,    3.401,    3.203,  1.121E-04
   3.000,    3.071,    3.036,    3.017,    3.401,    3.203,  9.710E-05
   3.071,    3.143,    3.107,    3.017,    3.401,    3.203,  8.394E-05
   3.143,    3.214,    3.179,    3.017,    3.401,    3.203,  7.392E-05
   3.214,    3.286,    3.250,    3.017,    3.401,    3.203,  6.460E-05
   3.286,    3.357,    3.321,    3.017,    3.401,    3.203,  6.637E-05
   3.357,    3.429,    3.393,    3.017,    3.401,    3.203,  5.953E-05
   3.429,    3.500,    3.464,    3.017,    3.401,    3.203,  6.067E-05
   3.500,    3.571,    3.536,    3.017,    3.401,    3.203,  5.350E-05
   3.571,    3.643,    3.607,    3.017,    3.401,    3.203,  5.367E-05
   3.643,    3.714,    3.679,    3.017,    3.401,    3.203,  5.564E-05
   3.714,    3.786,    3.750,    3.017,    3.401,    3.203,  4.881E-05
   3.786,    3.857,    3.821,    3.017,    3.401,    3.203,  4.610E-05
   3.857,    3.929,    3.893,    3.017,    3.401,    3.203,  3.864E-05
   3.929,    4.000,    3.964,    3.017,    3.401,    3.203,  3.853E-05
   0.500,    0.571,    0.536,    3.401,    3.834,    3.611,  1.468E-03
   0.571,    0.643,    0.607,    3.401,    3.834,    3.611,  1.682E-03
   0.643,    0.714,    0.679,    3.401,    3.834,    3.611,  1.629E-03
   0.714,    0.786,    0.750,    3.401,    3.834,    3.611,  1.437E-03
   0.786,    0.857,    0.821,    3.401,    3.834,    3.611,  1.259E-03
   0.857,    0.929,    0.893,    3.401,    3.834,    3.611,  1.375E-03
   0.929,    1.000,    0.964,    3.401,    3.834,    3.611,  1.611E-03
   1.000,    1.071,    1.036,    3.401,    3.834,    3.611,  1.825E-03
   1.071,    1.143,    1.107,    3.401,    3.834,    3.611,  1.842E-03
   1.143,    1.214,    1.179,    3.401,    3.834,    3.611,  1.662E-03
   1.214,    1.286,    1.250,    3.401,    3.834,    3.611,  1.364E-03
   1.286,    1.357,    1.321,    3.401,    3.834,    3.611,  1.127E-03
   1.357,    1.429,    1.393,    3.401,    3.834,    3.611,  8.987E-04
   1.429,    1.500,    1.464,    3.401,    3.834,    3.611,  7.487E-04
   1.500,    1.571,    1.536,    3.401,    3.834,    3.611,  6.494E-04
   1.571,    1.643,    1.607,    3.401,    3.834,    3.611,  6.055E-04
   1.643,    1.714,    1.679,    3.401,    3.834,    3.611,  5.716E-04
   1.714,    1.786,    1.750,    3.401,    3.834,    3.611,  5.535E-04
   1.786,    1.857,    1.821,    3.401,    3.834,    3.611,  5.476E-04
   1.857,    1.929,    1.893,    3.401,    3.834,    3.611,  5.269E-04
   1.929,    2.000,    1.964,    3.401,    3.834,    3.611,  4.971E-04
   2.000,    2.071,    2.036,    3.401,    3.834,    3.611,  4.748E-04
   2.071,    2.143,    2.107,    3.401,    3.834,    3.611,  4.308E-04
   2.143,    2.214,    2.179,    3.401,    3.834,    3.611,  3.968E-04
   2.214,    2.286,    2.250,    3.401,    3.834,    3.611,  3.682E-04
   2.286,    2.357,    2.321,    3.401,    3.834,    3.611,  3.432E-04
   2.357,    2.429,    2.393,    3.401,    3.834,    3.611,  3.268E-04
   2.429,    2.500,    2.464,    3.401,    3.834,    3.611,  3.062E-04
   2.500,    2.571,    2.536,    3.401,    3.834,    3.611,  2.891E-04
   2.571,    2.643,    2.607,    3.401,    3.834,    3.611,  2.713E-04
   2.643,    2.714,    2.679,    3.401,    3.834,    3.611,  2.470E-04
   2.714,    2.786,    2.750,    3.401,    3.834,    3.611,  2.227E-04
   2.786,    2.857,    2.821,    3.401,    3.834,    3.611,  1.952E-04
   2.857,    2.929,    2.893,    3.401,    3.834,    3.611,  1.677E-04
   2.929,    3.000,    2.964,    3.401,    3.834,    3.611,  1.433E-04
   3.000,    3.071,    3.036,    3.401,    3.834,    3.611,  1.172E-04
   3.071,    3.143,    3.107,    3.401,    3.834,    3.611,  1.006E-04
   3.143,    3.214,    3.179,    3.401,    3.834,    3.611,  8.617E-05
   3.214,    3.286,    3.250,    3.401,    3.834,    3.611,  7.471E-05
   3.286,    3.357,    3.321,    3.401,    3.834,    3.611,  6.628E-05
   3.357,    3.429,    3.393,    3.401,    3.834,    3.611,  5.794E-05
   3.429,    3.500,    3.464,    3.401,    3.834,    3.611,  5.288E-05
   3.500,    3.571,    3.536,    3.401,    3.834,    3.611,  4.684E-05
   3.571,    3.643,    3.607,    3.401,    3.834,    3.611,  4.188E-05
   3.643,    3.714,    3.679,    3.401,    3.834,    3.611,  4.076E-05
   3.714,    3.786,    3.750,    3.401,    3.834,    3.611,  3.012E-05
   3.786,    3.857,    3.821,    3.401,    3.834,    3.611,  3.082E-05
   3.857,    3.929,    3.893,    3.401,    3.834,    3.611,  2.934E-05
   3.929,    4.000,    3.964,    3.401,    3.834,    3.611,  2.255E-05
   0.500,    0.571,    0.536,    3.834,    4.322,    4.071,  1.218E-03
   0.571,    0.643,    0.607,    3.834,    4.322,    4.071,  1.414E-03
   0.643,    0.714,    0.679,    3.834,    4.322,    4.071,  1.505E-03
   0.714,    0.786,    0.750,    3.834,    4.322,    4.071,  1.403E-03
   0.786,    0.857,    0.821,    3.834,    4.322,    4.071,  1.432E-03
   0.857,    0.929,    0.893,    3.834,    4.322,    4.071,  1.584E-03
   0.929,    1.000,    0.964,    3.834,    4.322,    4.071,  1.843E-03
   1.000,    1.071,    1.036,    3.834,    4.322,    4.071,  2.006E-03
   1.071,    1.143,    1.107,    3.834,    4.322,    4.071,  1.938E-03
   1.143,    1.214,    1.179,    3.834,    4.322,    4.071,  1.735E-03
   1.214,    1.286,    1.250,    3.834,    4.322,    4.071,  1.412E-03
   1.286,    1.357,    1.321,    3.834,    4.322,    4.071,  1.203E-03
   1.357,    1.429,    1.393,    3.834,    4.322,    4.071,  9.687E-04
   1.429,    1.500,    1.464,    3.834,    4.322,    4.071,  8.221E-04
   1.500,    1.571,    1.536,    3.834,    4.322,    4.071,  7.307E-04
   1.571,    1.643,    1.607,    3.834,    4.322,    4.071,  6.688E-04
   1.643,    1.714,    1.679,    3.834,    4.322,    4.071,  6.346E-04
   1.714,    1.786,    1.750,    3.834,    4.322,    4.071,  6.243E-04
   1.786,    1.857,    1.821,    3.834,    4.322,    4.071,  6.124E-04
   1.857,    1.929,    1.893,    3.834,    4.322,    4.071,  5.895E-04
   1.929,    2.000,    1.964,    3.834,    4.322,    4.071,  5.593E-04
   2.000,    2.071,    2.036,    3.834,    4.322,    4.071,  5.425E-04
   2.071,    2.143,    2.107,    3.834,    4.322,    4.071,  5.076E-04
   2.143,    2.214,    2.179,    3.834,    4.322,    4.071,  4.811E-04
   2.214,    2.286,    2.250,    3.834,    4.322,    4.071,  4.506E-04
   2.286,    2.357,    2.321,    3.834,    4.322,    4.071,  4.264E-04
   2.357,    2.429,    2.393,    3.834,    4.322,    4.071,  4.047E-04
   2.429,    2.500,    2.464,    3.834,    4.322,    4.071,  3.824E-04
   2.500,    2.571,    2.536,    3.834,    4.322,    4.071,  3.584E-04
   2.571,    2.643,    2.607,    3.834,    4.322,    4.071,  3.340E-04
   2.643,    2.714,    2.679,    3.834,    4.322,    4.071,  3.095E-04
   2.714,    2.786,    2.750,    3.834,    4.322,    4.071,  2.763E-04
   2.786,    2.857,    2.821,    3.834,    4.322,    4.071,  2.446E-04
   2.857,    2.929,    2.893,    3.834,    4.322,    4.071,  2.096E-04
   2.929,    3.000,    2.964,    3.834,    4.322,    4.071,  1.788E-04
   3.000,    3.071,    3.036,    3.834,    4.322,    4.071,  1.516E-04
   3.071,    3.143,    3.107,    3.834,    4.322,    4.071,  1.273E-04
   3.143,    3.214,    3.179,    3.834,    4.322,    4.071,  1.100E-04
   3.214,    3.286,    3.250,    3.834,    4.322,    4.071,  9.685E-05
   3.286,    3.357,    3.321,    3.834,    4.322,    4.071,  8.779E-05
   3.357,    3.429,    3.393,    3.834,    4.322,    4.071,  7.787E-05
   3.429,    3.500,    3.464,    3.834,    4.322,    4.071,  7.161E-05
   3.500,    3.571,    3.536,    3.834,    4.322,    4.071,  5.867E-05
   3.571,    3.643,    3.607,    3.834,    4.322,    4.071,  4.660E-05
   3.643,    3.714,    3.679,    3.834,    4.322,    4.071,  4.227E-05
   3.714,    3.786,    3.750,    3.834,    4.322,    4.071,  3.268E-05
   3.786,    3.857,    3.821,    3.834,    4.322,    4.071,  3.409E-05
   3.857,    3.929,    3.893,    3.834,    4.322,    4.071,  2.694E-05
   3.929,    4.000,    3.964,    3.834,    4.322,    4.071,  2.321E-05
   0.500,    0.571,    0.536,    4.322,    4.873,    4.589,  8.995E-04
   0.571,    0.643,    0.607,    4.322,    4.873,    4.589,  1.217E-03
   0.643,    0.714,    0.679,    4.322,    4.873,    4.589,  1.337E-03
   0.714,    0.786,    0.750,    4.322,    4.873,    4.589,  1.523E-03
   0.786,    0.857,    0.821,    4.322,    4.873,    4.589,  1.737E-03
   0.857,    0.929,    0.893,    4.322,    4.873,    4.589,  1.982E-03
   0.929,    1.000,    0.964,    4.322,    4.873,    4.589,  2.261E-03
   1.000,    1.071,    1.036,    4.322,    4.873,    4.589,  2.414E-03
   1.071,    1.143,    1.107,    4.322,    4.873,    4.589,  2.296E-03
   1.143,    1.214,    1.179,    4.322,    4.873,    4.589,  2.023E-03
   1.214,    1.286,    1.250,    4.322,    4.873,    4.589,  1.687E-03
   1.286,    1.357,    1.321,    4.322,    4.873,    4.589,  1.478E-03
   1.357,    1.429,    1.393,    4.322,    4.873,    4.589,  1.202E-03
   1.429,    1.500,    1.464,    4.322,    4.873,    4.589,  1.049E-03
   1.500,    1.571,    1.536,    4.322,    4.873,    4.589,  9.222E-04
   1.571,    1.643,    1.607,    4.322,    4.873,    4.589,  8.376E-04
   1.643,    1.714,    1.679,    4.322,    4.873,    4.589,  7.942E-04
   1.714,    1.786,    1.750,    4.322,    4.873,    4.589,  7.790E-04
   1.786,    1.857,    1.821,    4.322,    4.873,    4.589,  7.610E-04
   1.857,    1.929,    1.893,    4.322,    4.873,    4.589,  7.436E-04
   1.929,    2.000,    1.964,    4.322,    4.873,    4.589,  7.185E-04
   2.000,    2.071,    2.036,    4.322,    4.873,    4.589,  7.115E-04
   2.071,    2.143,    2.107,    4.322,    4.873,    4.589,  6.792E-04
   2.143,    2.214,    2.179,    4.322,    4.873,    4.589,  6.528E-04
   2.214,    2.286,    2.250,    4.322,    4.873,    4.589,  6.143E-04
   2.286,    2.357,    2.321,    4.322,    4.873,    4.589,  5.662E-04
   2.357,    2.429,    2.393,    4.322,    4.873,    4.589,  5.187E-04
   2.429,    2.500,    2.464,    4.322,    4.873,    4.589,  4.780E-04
   2.500,    2.571,    2.536,    4.322,    4.873,    4.589,  4.312E-04
   2.571,    2.643,    2.607,    4.322,    4.873,    4.589,  3.969E-04
   2.643,    2.714,    2.679,    4.322,    4.873,    4.589,  3.583E-04
   2.714,    2.786,    2.750,    4.322,    4.873,    4.589,  3.165E-04
   2.786,    2.857,    2.821,    4.322,    4.873,    4.589,  2.802E-04
   2.857,    2.929,    2.893,    4.322,    4.873,    4.589,  2.416E-04
   2.929,    3.000,    2.964,    4.322,    4.873,    4.589,  2.115E-04
   3.000,    3.071,    3.036,    4.322,    4.873,    4.589,  1.813E-04
   3.071,    3.143,    3.107,    4.322,    4.873,    4.589,  1.637E-04
   3.143,    3.214,    3.179,    4.322,    4.873,    4.589,  1.492E-04
   3.214,    3.286,    3.250,    4.322,    4.873,    4.589,  1.481E-04
   3.286,    3.357,    3.321,    4.322,    4.873,    4.589,  1.341E-04
   3.357,    3.429,    3.393,    4.322,    4.873,    4.589,  1.132E-04
   3.429,    3.500,    3.464,    4.322,    4.873,    4.589,  1.096E-04
   3.500,    3.571,    3.536,    4.322,    4.873,    4.589,  8.926E-05
   3.571,    3.643,    3.607,    4.322,    4.873,    4.589,  7.182E-05
   3.643,    3.714,    3.679,    4.322,    4.873,    4.589,  5.887E-05
   3.714,    3.786,    3.750,    4.322,    4.873,    4.589,  4.591E-05
   3.786,    3.857,    3.821,    4.322,    4.873,    4.589,  4.072E-05
   3.857,    3.929,    3.893,    4.322,    4.873,    4.589,  3.502E-05
   3.929,    4.000,    3.964,    4.322,    4.873,    4.589,  2.963E-05
   0.500,    0.571,    0.536,    4.873,    5.493,    5.173,  6.843E-04
   0.571,    0.643,    0.607,    4.873,    5.493,    5.173,  1.022E-03
   0.643,    0.714,    0.679,    4.873,    5.493,    5.173,  1.499E-03
   0.714,    0.786,    0.750,    4.873,    5.493,    5.173,  1.744E-03
   0.786,    0.857,    0.821,    4.873,    5.493,    5.173,  2.253E-03
   0.857,    0.929,    0.893,    4.873,    5.493,    5.173,  2.700E-03
   0.929,    1.000,    0.964,    4.873,    5.493,    5.173,  3.016E-03
   1.000,    1.071,    1.036,    4.873,    5.493,    5.173,  3.073E-03
   1.071,    1.143,    1.107,    4.873,    5.493,    5.173,  2.934E-03
   1.143,    1.214,    1.179,    4.873,    5.493,    5.173,  2.609E-03
   1.214,    1.286,    1.250,    4.873,    5.493,    5.173,  2.207E-03
   1.286,    1.357,    1.321,    4.873,    5.493,    5.173,  1.872E-03
   1.357,    1.429,    1.393,    4.873,    5.493,    5.173,  1.579E-03
   1.429,    1.500,    1.464,    4.873,    5.493,    5.173,  1.334E-03
   1.500,    1.571,    1.536,    4.873,    5.493,    5.173,  1.190E-03
   1.571,    1.643,    1.607,    4.873,    5.493,    5.173,  1.087E-03
   1.643,    1.714,    1.679,    4.873,    5.493,    5.173,  1.049E-03
   1.714,    1.786,    1.750,    4.873,    5.493,    5.173,  1.021E-03
   1.786,    1.857,    1.821,    4.873,    5.493,    5.173,  1.013E-03
   1.857,    1.929,    1.893,    4.873,    5.493,    5.173,  1.015E-03
   1.929,    2.000,    1.964,    4.873,    5.493,    5.173,  1.020E-03
   2.000,    2.071,    2.036,    4.873,    5.493,    5.173,  1.031E-03
   2.071,    2.143,    2.107,    4.873,    5.493,    5.173,  1.009E-03
   2.143,    2.214,    2.179,    4.873,    5.493,    5.173,  9.541E-04
   2.214,    2.286,    2.250,    4.873,    5.493,    5.173,  8.938E-04
   2.286,    2.357,    2.321,    4.873,    5.493,    5.173,  8.141E-04
   2.357,    2.429,    2.393,    4.873,    5.493,    5.173,  7.243E-04
   2.429,    2.500,    2.464,    4.873,    5.493,    5.173,  6.408E-04
   2.500,    2.571,    2.536,    4.873,    5.493,    5.173,  5.577E-04
   2.571,    2.643,    2.607,    4.873,    5.493,    5.173,  4.907E-04
   2.643,    2.714,    2.679,    4.873,    5.493,    5.173,  4.327E-04
   2.714,    2.786,    2.750,    4.873,    5.493,    5.173,  3.759E-04
   2.786,    2.857,    2.821,    4.873,    5.493,    5.173,  3.256E-04
   2.857,    2.929,    2.893,    4.873,    5.493,    5.173,  2.818E-04
   2.929,    3.000,    2.964,    4.873,    5.493,    5.173,  2.526E-04
   3.000,    3.071,    3.036,    4.873,    5.493,    5.173,  2.277E-04
   3.071,    3.143,    3.107,    4.873,    5.493,    5.173,  2.100E-04
   3.143,    3.214,    3.179,    4.873,    5.493,    5.173,  2.036E-04
   3.214,    3.286,    3.250,    4.873,    5.493,    5.173,  2.027E-04
   3.286,    3.357,    3.321,    4.873,    5.493,    5.173,  1.930E-04
   3.357,    3.429,    3.393,    4.873,    5.493,    5.173,  1.867E-04
   3.429,    3.500,    3.464,    4.873,    5.493,    5.173,  1.609E-04
   3.500,    3.571,    3.536,    4.873,    5.493,    5.173,  1.317E-04
   3.571,    3.643,    3.607,    4.873,    5.493,    5.173,  1.088E-04
   3.643,    3.714,    3.679,    4.873,    5.493,    5.173,  9.140E-05
   3.714,    3.786,    3.750,    4.873,    5.493,    5.173,  7.511E-05
   3.786,    3.857,    3.821,    4.873,    5.493,    5.173,  6.224E-05
   3.857,    3.929,    3.893,    4.873,    5.493,    5.173,  5.627E-05
   3.929,    4.000,    3.964,    4.873,    5.493,    5.173,  5.071E-05
   0.500,    0.571,    0.536,    5.493,    6.192,    5.832,  7.245E-04
   0.571,    0.643,    0.607,    5.493,    6.192,    5.832,  1.212E-03
   0.643,    0.714,    0.679,    5.493,    6.192,    5.832,  1.687E-03
   0.714,    0.786,    0.750,    5.493,    6.192,    5.832,  2.212E-03
   0.786,    0.857,    0.821,    5.493,    6.192,    5.832,  2.902E-03
   0.857,    0.929,    0.893,    5.493,    6.192,    5.832,  3.319E-03
   0.929,    1.000,    0.964,    5.493,    6.192,    5.832,  3.680E-03
   1.000,    1.071,    1.036,    5.493,    6.192,    5.832,  3.815E-03
   1.071,    1.143,    1.107,    5.493,    6.192,    5.832,  3.570E-03
   1.143,    1.214,    1.179,    5.493,    6.192,    5.832,  3.184E-03
   1.214,    1.286,    1.250,    5.493,    6.192,    5.832,  2.756E-03
   1.286,    1.357,    1.321,    5.493,    6.192,    5.832,  2.341E-03
   1.357,    1.429,    1.393,    5.493,    6.192,    5.832,  1.923E-03
   1.429,    1.500,    1.464,    5.493,    6.192,    5.832,  1.630E-03
   1.500,    1.571,    1.536,    5.493,    6.192,    5.832,  1.433E-03
   1.571,    1.643,    1.607,    5.493,    6.192,    5.832,  1.308E-03
   1.643,    1.714,    1.679,    5.493,    6.192,    5.832,  1.281E-03
   1.714,    1.786,    1.750,    5.493,    6.192,    5.832,  1.276E-03
   1.786,    1.857,    1.821,    5.493,    6.192,    5.832,  1.303E-03
   1.857,    1.929,    1.893,    5.493,    6.192,    5.832,  1.354E-03
   1.929,    2.000,    1.964,    5.493,    6.192,    5.832,  1.398E-03
   2.000,    2.071,    2.036,    5.493,    6.192,    5.832,  1.440E-03
   2.071,    2.143,    2.107,    5.493,    6.192,    5.832,  1.429E-03
   2.143,    2.214,    2.179,    5.493,    6.192,    5.832,  1.377E-03
   2.214,    2.286,    2.250,    5.493,    6.192,    5.832,  1.298E-03
   2.286,    2.357,    2.321,    5.493,    6.192,    5.832,  1.154E-03
   2.357,    2.429,    2.393,    5.493,    6.192,    5.832,  1.008E-03
   2.429,    2.500,    2.464,    5.493,    6.192,    5.832,  8.593E-04
   2.500,    2.571,    2.536,    5.493,    6.192,    5.832,  7.475E-04
   2.571,    2.643,    2.607,    5.493,    6.192,    5.832,  6.348E-04
   2.643,    2.714,    2.679,    5.493,    6.192,    5.832,  5.397E-04
   2.714,    2.786,    2.750,    5.493,    6.192,    5.832,  4.684E-04
   2.786,    2.857,    2.821,    5.493,    6.192,    5.832,  4.106E-04
   2.857,    2.929,    2.893,    5.493,    6.192,    5.832,  3.562E-04
   2.929,    3.000,    2.964,    5.493,    6.192,    5.832,  3.152E-04
   3.000,    3.071,    3.036,    5.493,    6.192,    5.832,  2.883E-04
   3.071,    3.143,    3.107,    5.493,    6.192,    5.832,  2.678E-04
   3.143,    3.214,    3.179,    5.493,    6.192,    5.832,  2.798E-04
   3.214,    3.286,    3.250,    5.493,    6.192,    5.832,  2.692E-04
   3.286,    3.357,    3.321,    5.493,    6.192,    5.832,  2.633E-04
   3.357,    3.429,    3.393,    5.493,    6.192,    5.832,  2.258E-04
   3.429,    3.500,    3.464,    5.493,    6.192,    5.832,  2.005E-04
   3.500,    3.571,    3.536,    5.493,    6.192,    5.832,  1.776E-04
   3.571,    3.643,    3.607,    5.493,    6.192,    5.832,  1.405E-04
   3.643,    3.714,    3.679,    5.493,    6.192,    5.832,  1.116E-04
   3.714,    3.786,    3.750,    5.493,    6.192,    5.832,  9.301E-05
   3.786,    3.857,    3.821,    5.493,    6.192,    5.832,  8.352E-05
   3.857,    3.929,    3.893,    5.493,    6.192,    5.832,  6.959E-05
   3.929,    4.000,    3.964,    5.493,    6.192,    5.832,  5.466E-05
   0.500,    0.571,    0.536,    6.192,    6.980,    6.574,  0.000E+00
   0.571,    0.643,    0.607,    6.192,    6.980,    6.574,  1.787E-03
   0.643,    0.714,    0.679,    6.192,    6.980,    6.574,  2.252E-03
   0.714,    0.786,    0.750,    6.192,    6.980,    6.574,  2.758E-03
   0.786,    0.857,    0.821,    6.192,    6.980,    6.574,  3.465E-03
   0.857,    0.929,    0.893,    6.192,    6.980,    6.574,  3.914E-03
   0.929,    1.000,    0.964,    6.192,    6.980,    6.574,  4.101E-03
   1.000,    1.071,    1.036,    6.192,    6.980,    6.574,  4.210E-03
   1.071,    1.143,    1.107,    6.192,    6.980,    6.574,  3.874E-03
   1.143,    1.214,    1.179,    6.192,    6.980,    6.574,  3.567E-03
   1.214,    1.286,    1.250,    6.192,    6.980,    6.574,  3.031E-03
   1.286,    1.357,    1.321,    6.192,    6.980,    6.574,  2.659E-03
   1.357,    1.429,    1.393,    6.192,    6.980,    6.574,  2.243E-03
   1.429,    1.500,    1.464,    6.192,    6.980,    6.574,  1.876E-03
   1.500,    1.571,    1.536,    6.192,    6.980,    6.574,  1.660E-03
   1.571,    1.643,    1.607,    6.192,    6.980,    6.574,  1.518E-03
   1.643,    1.714,    1.679,    6.192,    6.980,    6.574,  1.476E-03
   1.714,    1.786,    1.750,    6.192,    6.980,    6.574,  1.497E-03
   1.786,    1.857,    1.821,    6.192,    6.980,    6.574,  1.567E-03
   1.857,    1.929,    1.893,    6.192,    6.980,    6.574,  1.669E-03
   1.929,    2.000,    1.964,    6.192,    6.980,    6.574,  1.751E-03
   2.000,    2.071,    2.036,    6.192,    6.980,    6.574,  1.844E-03
   2.071,    2.143,    2.107,    6.192,    6.980,    6.574,  1.863E-03
   2.143,    2.214,    2.179,    6.192,    6.980,    6.574,  1.797E-03
   2.214,    2.286,    2.250,    6.192,    6.980,    6.574,  1.697E-03
   2.286,    2.357,    2.321,    6.192,    6.980,    6.574,  1.533E-03
   2.357,    2.429,    2.393,    6.192,    6.980,    6.574,  1.328E-03
   2.429,    2.500,    2.464,    6.192,    6.980,    6.574,  1.140E-03
   2.500,    2.571,    2.536,    6.192,    6.980,    6.574,  9.701E-04
   2.571,    2.643,    2.607,    6.192,    6.980,    6.574,  8.054E-04
   2.643,    2.714,    2.679,    6.192,    6.980,    6.574,  6.940E-04
   2.714,    2.786,    2.750,    6.192,    6.980,    6.574,  5.900E-04
   2.786,    2.857,    2.821,    6.192,    6.980,    6.574,  5.070E-04
   2.857,    2.929,    2.893,    6.192,    6.980,    6.574,  4.519E-04
   2.929,    3.000,    2.964,    6.192,    6.980,    6.574,  4.002E-04
   3.000,    3.071,    3.036,    6.192,    6.980,    6.574,  3.600E-04
   3.071,    3.143,    3.107,    6.192,    6.980,    6.574,  3.357E-04
   3.143,    3.214,    3.179,    6.192,    6.980,    6.574,  3.301E-04
   3.214,    3.286,    3.250,    6.192,    6.980,    6.574,  2.900E-04
   3.286,    3.357,    3.321,    6.192,    6.980,    6.574,  2.836E-04
   3.357,    3.429,    3.393,    6.192,    6.980,    6.574,  2.385E-04
   3.429,    3.500,    3.464,    6.192,    6.980,    6.574,  2.197E-04
   3.500,    3.571,    3.536,    6.192,    6.980,    6.574,  1.724E-04
   3.571,    3.643,    3.607,    6.192,    6.980,    6.574,  1.504E-04
   3.643,    3.714,    3.679,    6.192,    6.980,    6.574,  1.120E-04
   3.714,    3.786,    3.750,    6.192,    6.980,    6.574,  1.057E-04
   3.786,    3.857,    3.821,    6.192,    6.980,    6.574,  8.288E-05
   3.857,    3.929,    3.893,    6.192,    6.980,    6.574,  7.214E-05
   3.929,    4.000,    3.964,    6.192,    6.980,    6.574,  5.533E-05
   0.500,    0.571,    0.536,    6.980,    7.869,    7.411,  0.000E+00
   0.571,    0.643,    0.607,    6.980,    7.869,    7.411,  2.930E-03
   0.643,    0.714,    0.679,    6.980,    7.869,    7.411,  3.073E-03
   0.714,    0.786,    0.750,    6.980,    7.869,    7.411,  3.316E-03
   0.786,    0.857,    0.821,    6.980,    7.869,    7.411,  3.630E-03
   0.857,    0.929,    0.893,    6.980,    7.869,    7.411,  3.851E-03
   0.929,    1.000,    0.964,    6.980,    7.869,    7.411,  4.032E-03
   1.000,    1.071,    1.036,    6.980,    7.869,    7.411,  3.996E-03
   1.071,    1.143,    1.107,    6.980,    7.869,    7.411,  3.799E-03
   1.143,    1.214,    1.179,    6.980,    7.869,    7.411,  3.524E-03
   1.214,    1.286,    1.250,    6.980,    7.869,    7.411,  3.145E-03
   1.286,    1.357,    1.321,    6.980,    7.869,    7.411,  2.807E-03
   1.357,    1.429,    1.393,    6.980,    7.869,    7.411,  2.438E-03
   1.429,    1.500,    1.464,    6.980,    7.869,    7.411,  2.110E-03
   1.500,    1.571,    1.536,    6.980,    7.869,    7.411,  1.850E-03
   1.571,    1.643,    1.607,    6.980,    7.869,    7.411,  1.736E-03
   1.643,    1.714,    1.679,    6.980,    7.869,    7.411,  1.705E-03
   1.714,    1.786,    1.750,    6.980,    7.869,    7.411,  1.751E-03
   1.786,    1.857,    1.821,    6.980,    7.869,    7.411,  1.853E-03
   1.857,    1.929,    1.893,    6.980,    7.869,    7.411,  1.964E-03
